,Rooms,Price,Date,Distance
679,2,560000.0,27/11/2016,9.2
680,3,1651000.0,27/11/2016,9.2
681,5,1920000.0,27/11/2016,9.2
682,5,1560000.0,27/11/2016,9.2
683,5,1550000.0,28/05/2016,9.2
684,3,1038000.0,28/05/2016,9.2
685,5,1660000.0,28/05/2016,9.2
686,3,1260000.0,28/05/2016,9.2
687,3,2000000.0,28/08/2016,9.2
688,4,2155000.0,28/08/2016,9.2
689,3,1225000.0,28/08/2016,9.2
690,4,2150000.0,28/08/2016,9.2
691,3,1770000.0,28/08/2016,9.2
692,2,691500.0,30/07/2016,9.2
693,5,1836000.0,30/07/2016,9.2
694,2,636000.0,3/09/2016,13.0
695,2,1275000.0,3/09/2016,13.0
696,3,875000.0,3/09/2016,13.0
697,3,895000.0,3/09/2016,13.0
698,2,1550000.0,3/12/2016,13.0
699,4,1420000.0,3/12/2016,13.0
700,3,1425000.0,3/12/2016,13.0
701,2,851000.0,3/12/2016,13.0
702,3,1222500.0,4/02/2016,13.0
703,4,1260000.0,4/03/2017,13.0
704,4,2700000.0,4/06/2016,13.0
705,3,900000.0,4/06/2016,13.0
706,3,1100000.0,4/06/2016,13.0
707,7,1005000.0,4/06/2016,13.0
708,3,1317500.0,4/06/2016,13.0
709,2,360000.0,6/08/2016,13.0
710,4,1435000.0,6/08/2016,13.0
711,3,1110000.0,6/08/2016,13.0
712,4,2435000.0,6/08/2016,13.0
713,3,1500000.0,7/05/2016,13.0
714,4,1300000.0,7/11/2016,13.0
715,2,855000.0,7/11/2016,13.0
716,3,1125000.0,8/10/2016,13.0
717,3,1135000.0,8/10/2016,13.0
718,3,867000.0,8/10/2016,13.0
719,4,1328000.0,10/09/2016,13.0
720,3,1340000.0,10/09/2016,13.0
721,4,1155000.0,10/09/2016,13.0
722,3,1275000.0,10/09/2016,13.0
723,3,770000.0,10/12/2016,13.0
724,2,855000.0,10/12/2016,13.0
725,3,1100000.0,10/12/2016,13.0
726,2,650000.0,10/12/2016,13.0
727,4,1815000.0,10/12/2016,13.0
728,4,2255000.0,10/12/2016,13.0
729,3,1470000.0,11/02/2017,13.0
730,2,420000.0,12/11/2016,13.0
731,2,855000.0,12/11/2016,13.0
732,4,1450000.0,12/11/2016,13.0
733,3,1200000.0,12/11/2016,13.0
734,4,1860000.0,12/11/2016,13.0
735,2,725000.0,13/08/2016,13.0
736,3,1293000.0,15/10/2016,13.0
737,3,1390000.0,15/10/2016,13.0
738,3,1400000.0,15/10/2016,13.0
739,3,1328000.0,15/10/2016,13.0
740,4,1247000.0,15/10/2016,13.0
741,3,1311000.0,15/10/2016,13.0
742,3,1100000.0,15/10/2016,13.0
743,3,1327500.0,16/04/2016,13.0
744,4,1560000.0,16/04/2016,13.0
745,3,1370000.0,16/07/2016,13.0
746,3,1100000.0,16/07/2016,13.0
747,4,1385000.0,16/07/2016,13.0
748,3,1275000.0,17/09/2016,13.0
749,3,1095000.0,17/09/2016,13.0
750,2,797500.0,17/09/2016,13.0
751,2,725000.0,18/03/2017,13.0
752,3,825000.0,18/03/2017,13.0
753,3,1235000.0,18/03/2017,13.0
754,5,1600000.0,18/06/2016,13.0
755,3,1165000.0,18/06/2016,13.0
756,4,1355000.0,18/06/2016,13.0
757,4,1910000.0,18/06/2016,13.0
758,3,1448000.0,19/11/2016,13.0
759,2,820000.0,19/11/2016,13.0
760,3,895000.0,22/05/2016,13.0
761,4,1041000.0,22/05/2016,13.0
762,4,1430000.0,22/08/2016,13.0
763,2,910000.0,22/08/2016,13.0
764,4,2520000.0,22/08/2016,13.0
765,3,1350000.0,24/09/2016,13.0
766,2,635000.0,24/09/2016,13.0
767,3,1280000.0,25/02/2017,13.0
768,5,1900000.0,25/02/2017,13.0
769,3,1230000.0,25/02/2017,13.0
770,4,1150000.0,25/02/2017,13.0
771,4,1650000.0,26/07/2016,13.0
772,2,670000.0,26/07/2016,13.0
773,2,680000.0,27/11/2016,13.0
774,4,1320000.0,27/11/2016,13.0
775,4,1380000.0,27/11/2016,13.0
776,6,1900000.0,27/11/2016,13.0
777,3,1535000.0,28/08/2016,13.0
778,4,1281000.0,28/08/2016,13.0
779,3,1096000.0,28/08/2016,13.0
780,5,1385000.0,28/08/2016,13.0
781,3,517500.0,28/08/2016,13.0
782,4,1245000.0,28/08/2016,13.0
783,2,503000.0,28/08/2016,13.0
784,4,2620000.0,28/08/2016,13.0
785,2,760000.0,30/07/2016,13.0
786,2,405000.0,30/07/2016,13.0
787,2,1410000.0,3/09/2016,13.9
788,3,760000.0,3/09/2016,13.9
789,2,825000.0,3/09/2016,13.9
790,2,746000.0,3/12/2016,13.9
791,1,580000.0,3/12/2016,13.9
792,5,1275000.0,3/12/2016,13.9
793,3,1206000.0,3/12/2016,13.9
794,3,1115000.0,4/03/2017,13.9
795,4,1190000.0,4/03/2017,13.9
796,4,1270000.0,4/03/2017,13.9
797,3,1025000.0,4/03/2017,13.9
798,3,740000.0,4/03/2017,13.9
799,4,1960000.0,4/03/2017,13.9
800,2,495000.0,4/06/2016,13.9
801,2,570000.0,4/06/2016,13.9
802,4,1220000.0,4/06/2016,13.9
803,3,885000.0,4/06/2016,13.9
804,3,830000.0,4/06/2016,13.9
805,4,1137500.0,4/06/2016,13.9
806,4,1100000.0,4/06/2016,13.9
807,3,1040000.0,6/08/2016,13.9
808,4,1210000.0,6/08/2016,13.9
809,4,1160000.0,6/08/2016,13.9
810,3,1215000.0,7/05/2016,13.9
811,4,1200000.0,7/05/2016,13.9
812,3,1050000.0,7/05/2016,13.9
813,5,950000.0,7/05/2016,13.9
814,2,380000.0,7/05/2016,13.9
815,2,689000.0,7/05/2016,13.9
816,3,1400000.0,7/05/2016,13.9
817,3,965000.0,7/05/2016,13.9
818,3,1338000.0,7/05/2016,13.9
819,3,800000.0,7/05/2016,13.9
820,2,651000.0,7/05/2016,13.9
821,3,920000.0,7/05/2016,13.9
822,3,1390000.0,7/05/2016,13.9
823,2,495000.0,8/10/2016,13.9
824,1,370000.0,8/10/2016,13.9
825,3,1100000.0,8/10/2016,13.9
826,4,1100000.0,8/10/2016,13.9
827,3,1355000.0,8/10/2016,13.9
828,4,1206000.0,8/10/2016,13.9
829,2,486500.0,8/10/2016,13.9
830,2,1010000.0,10/09/2016,13.9
831,3,899000.0,10/09/2016,13.9
832,4,1415000.0,10/09/2016,13.9
833,4,1185000.0,10/12/2016,13.9
834,4,1060000.0,10/12/2016,13.9
835,2,716000.0,10/12/2016,13.9
836,3,1550000.0,10/12/2016,13.9
837,3,840000.0,10/12/2016,13.9
838,3,1110000.0,10/12/2016,13.9
839,3,1106000.0,10/12/2016,13.9
840,3,845000.0,12/11/2016,13.9
841,3,860000.0,12/11/2016,13.9
842,3,1208000.0,12/11/2016,13.9
843,3,921000.0,12/11/2016,13.9
844,3,1165000.0,12/11/2016,13.9
845,3,1270000.0,12/11/2016,13.9
846,2,742500.0,12/11/2016,13.9
847,3,920000.0,12/11/2016,13.9
848,3,1307000.0,13/08/2016,13.9
849,4,1010000.0,13/08/2016,13.9
850,2,702000.0,13/08/2016,13.9
851,2,813000.0,13/08/2016,13.9
852,3,805000.0,14/05/2016,13.9
853,3,880000.0,14/05/2016,13.9
854,4,1100000.0,14/05/2016,13.9
855,3,1085000.0,15/10/2016,13.9
856,3,920000.0,16/04/2016,13.9
857,3,1050000.0,16/04/2016,13.9
858,3,1560000.0,16/04/2016,13.9
859,4,800000.0,16/04/2016,13.9
860,2,722000.0,16/04/2016,13.9
861,3,930000.0,16/04/2016,13.9
862,3,921000.0,16/04/2016,13.9
863,4,1035000.0,16/04/2016,13.9
864,3,720000.0,16/07/2016,13.9
865,3,1185000.0,16/07/2016,13.9
866,4,1352000.0,16/07/2016,13.9
867,4,1005000.0,16/07/2016,13.9
868,2,761000.0,16/07/2016,13.9
869,5,1600000.0,16/07/2016,13.9
870,3,1200000.0,17/09/2016,13.9
871,3,780000.0,17/09/2016,13.9
872,4,1250000.0,17/09/2016,13.9
873,3,750000.0,17/09/2016,13.9
874,3,1300000.0,17/09/2016,13.9
875,5,1475000.0,17/09/2016,13.9
876,4,1110000.0,17/09/2016,13.9
877,2,835000.0,17/09/2016,13.9
878,4,1690000.0,17/09/2016,13.9
879,3,791000.0,17/09/2016,13.9
880,3,900000.0,17/09/2016,13.9
881,3,1189000.0,17/09/2016,13.9
882,3,825000.0,17/09/2016,13.9
883,3,1030000.0,18/03/2017,13.9
884,3,970000.0,18/03/2017,13.9
885,3,930000.0,18/03/2017,13.9
886,4,1510000.0,18/03/2017,13.9
887,3,1240000.0,18/03/2017,13.9
888,3,823000.0,18/03/2017,13.9
889,4,1310000.0,18/03/2017,13.9
890,4,1475000.0,18/03/2017,13.9
891,4,950000.0,18/03/2017,13.9
892,4,1045000.0,18/06/2016,13.9
893,3,750000.0,18/06/2016,13.9
894,3,800000.0,18/06/2016,13.9
895,2,655000.0,18/06/2016,13.9
896,5,1550000.0,18/06/2016,13.9
897,3,835000.0,18/06/2016,13.9
898,3,1140000.0,18/06/2016,13.9
899,2,1120000.0,18/06/2016,13.9
900,4,1465000.0,18/06/2016,13.9
901,3,910000.0,18/06/2016,13.9
902,3,920000.0,18/06/2016,13.9
903,3,935000.0,19/11/2016,13.9
904,3,977000.0,19/11/2016,13.9
905,3,1352000.0,19/11/2016,13.9
906,4,1115000.0,19/11/2016,13.9
907,3,780000.0,22/05/2016,13.9
908,3,1115000.0,22/05/2016,13.9
909,3,1197000.0,22/05/2016,13.9
910,2,485000.0,22/05/2016,13.9
911,3,810000.0,22/05/2016,13.9
912,4,1365000.0,22/05/2016,13.9
913,3,700000.0,22/05/2016,13.9
914,4,1698888.0,22/08/2016,13.9
915,4,1150000.0,22/08/2016,13.9
916,2,340000.0,22/08/2016,13.9
917,3,1000000.0,24/09/2016,13.9
918,3,965000.0,24/09/2016,13.9
919,3,870000.0,24/09/2016,13.9
920,3,1405000.0,24/09/2016,13.9
921,3,1161000.0,24/09/2016,13.9
922,3,1266000.0,24/09/2016,13.9
923,3,700000.0,24/09/2016,13.9
924,4,1325000.0,25/02/2017,13.9
925,3,770000.0,25/02/2017,13.9
926,3,1110000.0,25/02/2017,13.9
927,1,380000.0,25/02/2017,13.9
928,4,1175000.0,25/02/2017,13.9
929,3,1200000.0,25/02/2017,13.9
930,4,1370000.0,25/02/2017,13.9
931,4,1433500.0,25/02/2017,13.9
932,2,1630000.0,25/02/2017,13.9
933,3,1360000.0,25/02/2017,13.9
934,4,900000.0,26/07/2016,13.9
935,3,860000.0,26/07/2016,13.9
936,2,772500.0,27/06/2016,13.9
937,3,1001000.0,27/06/2016,13.9
938,2,715000.0,27/06/2016,13.9
939,3,801000.0,27/06/2016,13.9
940,3,882000.0,27/06/2016,13.9
941,2,1180000.0,27/06/2016,13.9
942,3,840000.0,27/11/2016,13.9
943,2,710000.0,27/11/2016,13.9
944,4,1040000.0,27/11/2016,13.9
945,5,1550000.0,27/11/2016,13.9
946,3,930000.0,27/11/2016,13.9
947,3,790000.0,27/11/2016,13.9
948,3,1040000.0,27/11/2016,13.9
949,3,1020000.0,27/11/2016,13.9
950,3,670000.0,27/11/2016,13.9
951,3,800000.0,28/05/2016,13.9
952,4,1120000.0,28/05/2016,13.9
953,3,970000.0,28/05/2016,13.9
954,3,787500.0,28/05/2016,13.9
955,3,950000.0,28/05/2016,13.9
956,3,886000.0,28/05/2016,13.9
957,3,780000.0,28/08/2016,13.9
958,4,1015000.0,28/08/2016,13.9
959,3,830000.0,28/08/2016,13.9
960,3,1241000.0,28/08/2016,13.9
961,4,1255000.0,28/08/2016,13.9
962,3,1320000.0,28/08/2016,13.9
963,3,870000.0,28/08/2016,13.9
964,4,1472500.0,28/08/2016,13.9
965,2,640000.0,30/07/2016,13.9
966,2,1160000.0,30/07/2016,13.9
967,4,1306000.0,30/07/2016,13.9
968,3,1291000.0,30/07/2016,13.9
969,4,1620000.0,3/09/2016,13.1
970,2,645000.0,4/03/2017,13.1
971,2,790000.0,4/03/2017,13.1
972,4,880000.0,4/03/2017,13.1
973,4,1560000.0,10/09/2016,13.1
974,3,1715000.0,10/12/2016,13.1
975,3,1200000.0,10/12/2016,13.1
976,3,1760000.0,10/12/2016,13.1
977,1,288000.0,12/06/2016,13.1
978,3,948000.0,12/11/2016,13.1
979,4,2770000.0,12/11/2016,13.1
980,3,1412000.0,12/11/2016,13.1
981,2,465000.0,13/08/2016,13.1
982,4,975000.0,15/10/2016,13.1
983,3,1325000.0,15/10/2016,13.1
984,3,750000.0,15/10/2016,13.1
985,3,1400000.0,15/10/2016,13.1
986,3,1500000.0,15/10/2016,13.1
987,4,1600000.0,16/04/2016,13.1
988,2,616000.0,16/07/2016,13.1
989,4,1661000.0,16/07/2016,13.1
990,4,1461400.0,17/09/2016,13.1
991,3,775000.0,17/09/2016,13.1
992,4,1506000.0,17/09/2016,13.1
993,4,1670000.0,17/09/2016,13.1
994,1,340000.0,18/03/2017,13.1
995,3,4000000.0,18/06/2016,13.1
996,3,928000.0,18/06/2016,13.1
997,2,761000.0,18/06/2016,13.1
998,2,636000.0,19/11/2016,13.1
999,4,1625000.0,19/11/2016,13.1
1000,4,1430000.0,19/11/2016,13.1
1001,3,836000.0,19/11/2016,13.1
1002,2,400000.0,23/04/2016,13.1
1003,3,1170000.0,23/04/2016,13.1
1004,4,1670000.0,25/02/2017,13.1
1005,3,1351000.0,28/05/2016,13.1
1006,3,857000.0,28/05/2016,13.1
1007,3,822500.0,28/05/2016,13.1
1008,2,560000.0,28/08/2016,13.1
1009,2,420000.0,30/07/2016,13.1
1010,3,870000.0,3/09/2016,10.8
1011,2,645000.0,3/09/2016,10.8
1012,3,502000.0,4/03/2017,10.8
1013,3,495000.0,4/06/2016,10.8
1014,3,660000.0,7/11/2016,10.8
1015,2,868000.0,7/11/2016,10.8
1016,4,645000.0,7/11/2016,10.8
1017,3,652000.0,8/10/2016,10.8
1018,4,850000.0,8/10/2016,10.8
1019,3,570500.0,10/12/2016,10.8
1020,3,575000.0,10/12/2016,10.8
1021,4,882000.0,10/12/2016,10.8
1022,3,730000.0,11/03/2017,10.8
1023,2,670000.0,13/08/2016,10.8
1024,3,585000.0,14/05/2016,10.8
1025,2,826000.0,16/07/2016,10.8
1026,4,610000.0,17/09/2016,10.8
1027,3,696000.0,18/03/2017,10.8
1028,2,660000.0,19/11/2016,10.8
1029,3,579000.0,19/11/2016,10.8
1030,4,856500.0,19/11/2016,10.8
1031,3,510000.0,22/08/2016,10.8
1032,3,765000.0,25/02/2017,10.8
1033,2,475000.0,25/02/2017,10.8
1034,4,550000.0,26/07/2016,10.8
1035,3,505000.0,27/06/2016,10.8
1036,3,495000.0,27/06/2016,10.8
1037,3,680000.0,27/11/2016,10.8
1038,3,565000.0,27/11/2016,10.8
1039,3,697500.0,28/08/2016,10.8
1040,3,1550000.0,3/09/2016,11.2
1041,3,1635000.0,3/09/2016,11.2
1042,4,1830000.0,3/12/2016,11.2
1043,4,3695000.0,3/12/2016,11.2
1044,2,536000.0,3/12/2016,11.2
1045,4,3700000.0,3/12/2016,11.2
1046,4,3775000.0,3/12/2016,11.2
1047,3,1975000.0,3/12/2016,11.2
1048,2,1300000.0,4/03/2017,11.2
1049,3,1390000.0,4/03/2017,11.2
1050,4,4250000.0,4/03/2017,11.2
1051,4,2905000.0,4/03/2017,11.2
1052,2,1300000.0,4/03/2017,11.2
1053,3,1725000.0,4/03/2017,11.2
1054,3,2266000.0,4/03/2017,11.2
1055,4,2910000.0,4/06/2016,11.2
1056,3,2100000.0,4/06/2016,11.2
1057,6,2700000.0,4/06/2016,11.2
1058,2,800000.0,4/06/2016,11.2
1059,3,1750000.0,4/06/2016,11.2
1060,4,1761000.0,6/08/2016,11.2
1061,3,2600000.0,6/08/2016,11.2
1062,3,1302500.0,6/08/2016,11.2
1063,3,1900000.0,6/08/2016,11.2
1064,5,2750000.0,7/05/2016,11.2
1065,2,892500.0,7/05/2016,11.2
1066,4,2145000.0,7/05/2016,11.2
1067,5,3171000.0,7/05/2016,11.2
1068,2,1910000.0,7/05/2016,11.2
1069,3,1850000.0,7/05/2016,11.2
1070,3,1067000.0,7/05/2016,11.2
1071,3,1865000.0,7/05/2016,11.2
1072,2,620000.0,7/11/2016,11.2
1073,2,985000.0,7/11/2016,11.2
1074,3,1475000.0,7/11/2016,11.2
1075,2,502000.0,8/10/2016,11.2
1076,2,700000.0,8/10/2016,11.2
1077,3,2400000.0,10/09/2016,11.2
1078,2,590000.0,10/09/2016,11.2
1079,3,1650000.0,10/09/2016,11.2
1080,5,1562500.0,10/09/2016,11.2
1081,3,2050000.0,10/12/2016,11.2
1082,4,3180000.0,10/12/2016,11.2
1083,2,960000.0,10/12/2016,11.2
1084,4,3320000.0,10/12/2016,11.2
1085,4,2800000.0,10/12/2016,11.2
1086,3,1602000.0,10/12/2016,11.2
1087,2,1300000.0,11/02/2017,11.2
1088,2,1100000.0,12/11/2016,11.2
1089,3,1650000.0,12/11/2016,11.2
1090,2,1102000.0,12/11/2016,11.2
1091,2,575000.0,12/11/2016,11.2
1092,2,1570000.0,12/11/2016,11.2
1093,3,1411000.0,12/11/2016,11.2
1094,5,4700000.0,12/11/2016,11.2
1095,3,1785000.0,12/11/2016,11.2
1096,2,1550000.0,12/11/2016,11.2
1097,3,1875000.0,13/08/2016,11.2
1098,4,2400000.0,13/08/2016,11.2
1099,3,1266000.0,13/08/2016,11.2
1100,3,826000.0,14/05/2016,11.2
1101,5,2730000.0,14/05/2016,11.2
1102,2,900000.0,14/05/2016,11.2
1103,3,1962000.0,14/05/2016,11.2
1104,4,3295888.0,15/10/2016,11.2
1105,1,375000.0,15/10/2016,11.2
1106,2,756000.0,15/10/2016,11.2
1107,2,800000.0,16/04/2016,11.2
1108,5,2100000.0,16/04/2016,11.2
1109,3,1500000.0,16/07/2016,11.2
1110,2,905500.0,16/07/2016,11.2
1111,3,2375000.0,17/09/2016,11.2
1112,3,2275000.0,17/09/2016,11.2
1113,3,1385000.0,17/09/2016,11.2
1114,2,1601000.0,17/09/2016,11.2
1115,3,2020000.0,17/09/2016,11.2
1116,3,1762000.0,17/09/2016,11.2
1117,3,2450000.0,18/03/2017,11.2
1118,2,858000.0,18/03/2017,11.2
1119,3,1427000.0,18/03/2017,11.2
1120,3,2517500.0,18/03/2017,11.2
1121,4,2800000.0,18/03/2017,11.2
1122,5,3700000.0,18/06/2016,11.2
1123,3,1410000.0,19/11/2016,11.2
1124,4,2475000.0,19/11/2016,11.2
1125,4,2700000.0,19/11/2016,11.2
1126,3,1005000.0,19/11/2016,11.2
1127,4,3900000.0,22/05/2016,11.2
1128,2,610000.0,22/05/2016,11.2
1129,3,880000.0,22/05/2016,11.2
1130,2,737000.0,22/05/2016,11.2
1131,2,1532000.0,22/08/2016,11.2
1132,3,1250000.0,22/08/2016,11.2
1133,3,835000.0,22/08/2016,11.2
1134,3,2320000.0,24/09/2016,11.2
1135,4,2000000.0,25/02/2017,11.2
1136,2,1230000.0,25/02/2017,11.2
1137,3,2375000.0,25/02/2017,11.2
1138,2,1037000.0,25/02/2017,11.2
1139,4,3050000.0,25/02/2017,11.2
1140,4,1630000.0,25/02/2017,11.2
1141,2,1701000.0,25/02/2017,11.2
1142,2,760000.0,25/02/2017,11.2
1143,4,2640000.0,26/07/2016,11.2
1144,2,850000.0,27/11/2016,11.2
1145,1,671000.0,27/11/2016,11.2
1146,4,2250000.0,27/11/2016,11.2
1147,3,2900000.0,27/11/2016,11.2
1148,3,1620000.0,27/11/2016,11.2
1149,3,3550000.0,27/11/2016,11.2
1150,4,2750000.0,28/05/2016,11.2
1151,5,3751000.0,28/05/2016,11.2
1152,3,1425000.0,28/05/2016,11.2
1153,4,2405000.0,28/05/2016,11.2
1154,3,1352500.0,28/08/2016,11.2
1155,3,2030000.0,28/08/2016,11.2
1156,5,3105000.0,28/08/2016,11.2
1157,3,1171000.0,28/08/2016,11.2
1158,2,1400000.0,28/08/2016,11.2
1159,3,1600000.0,30/07/2016,11.2
1160,4,1500000.0,30/07/2016,11.2
1161,4,1940000.0,3/09/2016,10.7
1162,4,1850000.0,3/09/2016,10.7
1163,3,930000.0,3/09/2016,10.7
1164,4,1310000.0,3/12/2016,10.7
1165,2,1250000.0,3/12/2016,10.7
1166,4,2504000.0,3/12/2016,10.7
1167,2,700000.0,3/12/2016,10.7
1168,2,750000.0,3/12/2016,10.7
1169,3,1302500.0,4/03/2017,10.7
1170,2,1445000.0,4/03/2017,10.7
1171,2,980000.0,4/06/2016,10.7
1172,4,1495000.0,4/06/2016,10.7
1173,4,1825000.0,4/06/2016,10.7
1174,5,1700000.0,4/06/2016,10.7
1175,5,1400000.0,4/06/2016,10.7
1176,3,1075000.0,4/06/2016,10.7
1177,3,1860000.0,6/08/2016,10.7
1178,3,1500000.0,6/08/2016,10.7
1179,3,870000.0,6/08/2016,10.7
1180,4,2000000.0,7/05/2016,10.7
1181,3,1400000.0,7/05/2016,10.7
1182,3,1300000.0,7/05/2016,10.7
1183,5,1600000.0,7/05/2016,10.7
1184,2,1780000.0,7/05/2016,10.7
1185,5,1200000.0,7/05/2016,10.7
1186,2,775000.0,7/11/2016,10.7
1187,3,1480000.0,7/11/2016,10.7
1188,5,2900000.0,8/10/2016,10.7
1189,3,1590000.0,8/10/2016,10.7
1190,4,2840000.0,10/09/2016,10.7
1191,3,1580000.0,10/09/2016,10.7
1192,4,1100000.0,10/09/2016,10.7
1193,2,1000000.0,10/09/2016,10.7
1194,5,2500000.0,10/12/2016,10.7
1195,4,1700000.0,10/12/2016,10.7
1196,3,1405000.0,10/12/2016,10.7
1197,3,1290000.0,10/12/2016,10.7
1198,5,3207000.0,10/12/2016,10.7
1199,3,880000.0,11/02/2017,10.7
1200,4,1920000.0,11/02/2017,10.7
1201,3,1301000.0,12/11/2016,10.7
1202,4,2570000.0,12/11/2016,10.7
1203,5,2550000.0,12/11/2016,10.7
1204,5,1915000.0,13/08/2016,10.7
1205,4,1650000.0,13/08/2016,10.7
1206,4,1530000.0,14/05/2016,10.7
1207,2,805000.0,14/05/2016,10.7
1208,4,2050000.0,15/10/2016,10.7
1209,5,2550000.0,15/10/2016,10.7
1210,2,905000.0,15/10/2016,10.7
1211,3,1355000.0,15/10/2016,10.7
1212,2,1845000.0,15/10/2016,10.7
1213,5,1760000.0,15/10/2016,10.7
1214,5,2050000.0,15/10/2016,10.7
1215,3,1620000.0,16/04/2016,10.7
1216,3,940000.0,16/04/2016,10.7
1217,3,1710000.0,17/09/2016,10.7
1218,3,1800000.0,17/09/2016,10.7
1219,4,1706000.0,17/09/2016,10.7
1220,3,1300000.0,17/09/2016,10.7
1221,2,770000.0,18/03/2017,10.7
1222,4,2200000.0,18/06/2016,10.7
1223,3,1400000.0,19/11/2016,10.7
1224,3,900000.0,19/11/2016,10.7
1225,4,2150000.0,19/11/2016,10.7
1226,4,1725000.0,19/11/2016,10.7
1227,4,1755000.0,19/11/2016,10.7
1228,4,1650000.0,22/05/2016,10.7
1229,4,1720000.0,22/05/2016,10.7
1230,4,1815000.0,22/05/2016,10.7
1231,5,1450000.0,22/05/2016,10.7
1232,1,681000.0,24/09/2016,10.7
1233,3,1511000.0,24/09/2016,10.7
1234,2,1310000.0,24/09/2016,10.7
1235,1,340000.0,25/02/2017,10.7
1236,3,1537000.0,25/02/2017,10.7
1237,3,1100000.0,25/02/2017,10.7
1238,2,994000.0,25/02/2017,10.7
1239,4,1447000.0,25/02/2017,10.7
1240,2,692000.0,26/07/2016,10.7
1241,4,1367000.0,26/07/2016,10.7
1242,2,903000.0,27/11/2016,10.7
1243,4,2820000.0,27/11/2016,10.7
1244,2,1813000.0,27/11/2016,10.7
1245,5,1655000.0,27/11/2016,10.7
1246,3,1230000.0,28/05/2016,10.7
1247,4,1389000.0,28/05/2016,10.7
1248,2,750000.0,28/05/2016,10.7
1249,3,1245000.0,28/05/2016,10.7
1250,4,2310000.0,28/05/2016,10.7
1251,3,1420000.0,28/08/2016,10.7
1252,2,563000.0,30/07/2016,10.7
1253,2,1014000.0,30/07/2016,10.7
1254,2,428000.0,3/09/2016,5.2
1255,2,1026000.0,3/09/2016,5.2
1256,4,1802500.0,3/12/2016,5.2
1257,4,1500000.0,3/12/2016,5.2
1258,4,2230000.0,4/03/2017,5.2
1259,3,1050000.0,4/06/2016,5.2
1260,2,410000.0,4/06/2016,5.2
1261,1,272500.0,4/06/2016,5.2
1262,3,680000.0,4/06/2016,5.2
1263,2,400000.0,6/08/2016,5.2
1264,3,950000.0,6/08/2016,5.2
1265,3,1310000.0,7/05/2016,5.2
1266,4,860000.0,7/05/2016,5.2
1267,2,845500.0,7/05/2016,5.2
1268,2,860000.0,7/05/2016,5.2
1269,2,605000.0,7/05/2016,5.2
1270,3,1055000.0,7/05/2016,5.2
1271,2,445000.0,7/05/2016,5.2
1272,2,659500.0,7/11/2016,5.2
1273,2,600000.0,7/11/2016,5.2
1274,3,627000.0,7/11/2016,5.2
1275,4,1450000.0,7/11/2016,5.2
1276,3,990000.0,7/11/2016,5.2
1277,4,1115000.0,8/10/2016,5.2
1278,3,1125000.0,8/10/2016,5.2
1279,3,855000.0,8/10/2016,5.2
1280,3,910000.0,8/10/2016,5.2
1281,3,940000.0,8/10/2016,5.2
1282,2,1100000.0,10/09/2016,5.2
1283,2,750000.0,10/09/2016,5.2
1284,2,1056000.0,10/09/2016,5.2
1285,2,620000.0,10/12/2016,5.2
1286,3,880000.0,10/12/2016,5.2
1287,3,1222500.0,10/12/2016,5.2
1288,3,810000.0,11/02/2017,5.2
1289,2,1105000.0,11/02/2017,5.2
1290,2,1260000.0,11/02/2017,5.2
1291,3,955000.0,11/02/2017,5.2
1292,1,895000.0,11/02/2017,5.2
1293,2,1094000.0,11/03/2017,5.2
1294,3,1135000.0,11/03/2017,5.2
1295,2,792000.0,12/11/2016,5.2
1296,2,587000.0,12/11/2016,5.2
1297,3,1060000.0,12/11/2016,5.2
1298,2,840000.0,12/11/2016,5.2
1299,2,890000.0,12/11/2016,5.2
1300,4,1358000.0,13/08/2016,5.2
1301,3,840000.0,13/08/2016,5.2
1302,2,685000.0,13/08/2016,5.2
1303,2,600000.0,13/08/2016,5.2
1304,3,905000.0,14/05/2016,5.2
1305,3,976000.0,14/05/2016,5.2
1306,3,641000.0,14/05/2016,5.2
1307,2,770000.0,15/10/2016,5.2
1308,1,279500.0,15/10/2016,5.2
1309,4,1800000.0,15/10/2016,5.2
1310,4,1350000.0,15/10/2016,5.2
1311,4,1320000.0,15/10/2016,5.2
1312,3,825000.0,16/04/2016,5.2
1313,2,860000.0,16/04/2016,5.2
1314,2,830000.0,16/04/2016,5.2
1315,2,936000.0,16/04/2016,5.2
1316,3,1261000.0,16/04/2016,5.2
1317,3,1045000.0,16/04/2016,5.2
1318,3,1044000.0,16/07/2016,5.2
1319,3,1050000.0,17/09/2016,5.2
1320,3,1691500.0,17/09/2016,5.2
1321,2,1075000.0,17/09/2016,5.2
1322,2,620000.0,17/09/2016,5.2
1323,2,501000.0,18/03/2017,5.2
1324,3,1260000.0,18/03/2017,5.2
1325,3,1650000.0,18/03/2017,5.2
1326,2,601000.0,18/03/2017,5.2
1327,1,800000.0,18/03/2017,5.2
1328,2,1015000.0,18/03/2017,5.2
1329,1,625000.0,18/06/2016,5.2
1330,3,1700000.0,18/06/2016,5.2
1331,3,815000.0,18/06/2016,5.2
1332,2,435000.0,18/06/2016,5.2
1333,2,890000.0,18/06/2016,5.2
1334,3,1815000.0,18/06/2016,5.2
1335,5,2500000.0,19/11/2016,5.2
1336,2,860000.0,19/11/2016,5.2
1337,2,491000.0,19/11/2016,5.2
1338,3,990000.0,19/11/2016,5.2
1339,2,350000.0,22/05/2016,5.2
1340,2,871000.0,22/05/2016,5.2
